45000
-750.000000 -750.000000 -5.033557 0.011718
-750.000000 -750.000000 5.033557 0.048521
-750.000000 -739.932886 -5.033557 0.035056
-750.000000 -739.932886 5.033557 0.048224
-750.000000 -729.865772 -5.033557 0.035413
-750.000000 -729.865772 5.033557 0.035886
-750.000000 -719.798658 -5.033557 0.068417
-750.000000 -719.798658 5.033557 0.031698
-750.000000 -709.731544 -5.033557 0.014234
-750.000000 -709.731544 5.033557 0.015880
-750.000000 -699.664430 -5.033557 0.039562
-750.000000 -699.664430 5.033557 0.011292
-750.000000 -689.597315 -5.033557 0.024355
-750.000000 -689.597315 5.033557 0.036153
-750.000000 -679.530201 -5.033557 0.056886
-750.000000 -679.530201 5.033557 0.052763
-750.000000 -669.463087 -5.033557 0.006927
-750.000000 -669.463087 5.033557 0.068574
-750.000000 -659.395973 -5.033557 0.004982
-750.000000 -659.395973 5.033557 0.006798
-750.000000 -649.328859 -5.033557 0.061141
-750.000000 -649.328859 5.033557 0.035511
-750.000000 -639.261745 -5.033557 0.041344
-750.000000 -639.261745 5.033557 0.051853
-750.000000 -629.194631 -5.033557 0.035121
-750.000000 -629.194631 5.033557 0.045435
-750.000000 -619.127517 -5.033557 0.072644
-750.000000 -619.127517 5.033557 0.026236
-750.000000 -609.060403 -5.033557 0.071616
-750.000000 -609.060403 5.033557 0.004687
-750.000000 -598.993289 -5.033557 0.044409
-750.000000 -598.993289 5.033557 0.034401
-750.000000 -588.926174 -5.033557 0.065671
-750.000000 -588.926174 5.033557 0.071357
-750.000000 -578.859060 -5.033557 0.072115
-750.000000 -578.859060 5.033557 0.016158
-750.000000 -568.791946 -5.033557 0.013737
-750.000000 -568.791946 5.033557 0.010357
-750.000000 -558.724832 -5.033557 0.034530
-750.000000 -558.724832 5.033557 0.061981
-750.000000 -548.657718 -5.033557 0.069253
-750.000000 -548.657718 5.033557 0.026909
-750.000000 -538.590604 -5.033557 0.072199
-750.000000 -538.590604 5.033557 0.037607
-750.000000 -528.523490 -5.033557 0.042705
-750.000000 -528.523490 5.033557 0.039355
-750.000000 -518.456376 -5.033557 0.071288
-750.000000 -518.456376 5.033557 0.049566
-750.000000 -508.389262 -5.033557 0.032985
-750.000000 -508.389262 5.033557 0.036134
-750.000000 -498.322148 -5.033557 0.032617
-750.000000 -498.322148 5.033557 0.017888
-750.000000 -488.255034 -5.033557 0.010496
-750.000000 -488.255034 5.033557 0.060493
-750.000000 -478.187919 -5.033557 0.066523
-750.000000 -478.187919 5.033557 0.046043
-750.000000 -468.120805 -5.033557 0.053814
-750.000000 -468.120805 5.033557 0.025621
-750.000000 -458.053691 -5.033557 0.031510
-750.000000 -458.053691 5.033557 0.063087
-750.000000 -447.986577 -5.033557 0.045067
-750.000000 -447.986577 5.033557 0.048251
-750.000000 -437.919463 -5.033557 0.050409
-750.000000 -437.919463 5.033557 0.015665
-750.000000 -427.852349 -5.033557 0.038448
-750.000000 -427.852349 5.033557 0.054458
-750.000000 -417.785235 -5.033557 0.051312
-750.000000 -417.785235 5.033557 0.043283
-750.000000 -407.718121 -5.033557 0.010555
-750.000000 -407.718121 5.033557 0.026460
-750.000000 -397.651007 -5.033557 0.069310
-750.000000 -397.651007 5.033557 0.017974
-750.000000 -387.583893 -5.033557 0.067417
-750.000000 -387.583893 5.033557 0.051744
-750.000000 -377.516779 -5.033557 0.023251
-750.000000 -377.516779 5.033557 0.062324
-750.000000 -367.449664 -5.033557 0.049377
-750.000000 -367.449664 5.033557 0.005776
-750.000000 -357.382550 -5.033557 0.023891
-750.000000 -357.382550 5.033557 0.009720
-750.000000 -347.315436 -5.033557 0.045184
-750.000000 -347.315436 5.033557 0.034040
-750.000000 -337.248322 -5.033557 0.047269
-750.000000 -337.248322 5.033557 0.054884
-750.000000 -327.181208 -5.033557 0.014441
-750.000000 -327.181208 5.033557 0.036466
-750.000000 -317.114094 -5.033557 0.061557
-750.000000 -317.114094 5.033557 0.069819
-750.000000 -307.046980 -5.033557 0.062853
-750.000000 -307.046980 5.033557 0.033770
-750.000000 -296.979866 -5.033557 0.072146
-750.000000 -296.979866 5.033557 0.067602
-750.000000 -286.912752 -5.033557 0.020503
-750.000000 -286.912752 5.033557 0.028727
-750.000000 -276.845638 -5.033557 0.072518
-750.000000 -276.845638 5.033557 0.010410
-750.000000 -266.778523 -5.033557 0.001394
-750.000000 -266.778523 5.033557 0.006948
-750.000000 -256.711409 -5.033557 0.055791
-750.000000 -256.711409 5.033557 0.015309
-750.000000 -246.644295 -5.033557 0.024824
-750.000000 -246.644295 5.033557 0.009331
-750.000000 -236.577181 -5.033557 0.025557
-750.000000 -236.577181 5.033557 0.031371
-750.000000 -226.510067 -5.033557 0.021115
-750.000000 -226.510067 5.033557 0.064150
-750.000000 -216.442953 -5.033557 0.030294
-750.000000 -216.442953 5.033557 0.015565
-750.000000 -206.375839 -5.033557 0.027468
-750.000000 -206.375839 5.033557 0.026703
-750.000000 -196.308725 -5.033557 0.063514
-750.000000 -196.308725 5.033557 0.067684
-750.000000 -186.241611 -5.033557 0.025805
-750.000000 -186.241611 5.033557 0.009627
-750.000000 -176.174497 -5.033557 0.054282
-750.000000 -176.174497 5.033557 0.056331
-750.000000 -166.107383 -5.033557 0.050984
-750.000000 -166.107383 5.033557 0.030300
-750.000000 -156.040268 -5.033557 0.035857
-750.000000 -156.040268 5.033557 0.074172
-750.000000 -145.973154 -5.033557 0.027367
-750.000000 -145.973154 5.033557 0.053725
-750.000000 -135.906040 -5.033557 0.022486
-750.000000 -135.906040 5.033557 0.061231
-750.000000 -125.838926 -5.033557 0.042782
-750.000000 -125.838926 5.033557 0.051638
-750.000000 -115.771812 -5.033557 0.008062
-750.000000 -115.771812 5.033557 0.061259
-750.000000 -105.704698 -5.033557 0.069220
-750.000000 -105.704698 5.033557 0.057787
-750.000000 -95.637584 -5.033557 0.028870
-750.000000 -95.637584 5.033557 0.071878
-750.000000 -85.570470 -5.033557 0.053607
-750.000000 -85.570470 5.033557 0.022647
-750.000000 -75.503356 -5.033557 0.025850
-750.000000 -75.503356 5.033557 0.051689
-750.000000 -65.436242 -5.033557 0.039312
-750.000000 -65.436242 5.033557 0.027374
-750.000000 -55.369128 -5.033557 0.001977
-750.000000 -55.369128 5.033557 0.074899
-750.000000 -45.302013 -5.033557 0.047177
-750.000000 -45.302013 5.033557 0.023150
-750.000000 -35.234899 -5.033557 0.075118
-750.000000 -35.234899 5.033557 0.058040
-750.000000 -25.167785 -5.033557 0.048208
-750.000000 -25.167785 5.033557 0.064923
-750.000000 -15.100671 -5.033557 0.049519
-750.000000 -15.100671 5.033557 0.052109
-750.000000 -5.033557 -5.033557 0.008842
-750.000000 -5.033557 5.033557 0.016138
-750.000000 5.033557 -5.033557 0.018843
-750.000000 5.033557 5.033557 0.016466
-750.000000 15.100671 -5.033557 0.026267
-750.000000 15.100671 5.033557 0.055151
-750.000000 25.167785 -5.033557 0.017727
-750.000000 25.167785 5.033557 0.002479
-750.000000 35.234899 -5.033557 0.015600
-750.000000 35.234899 5.033557 0.007707
-750.000000 45.302013 -5.033557 0.014549
-750.000000 45.302013 5.033557 0.021681
-750.000000 55.369128 -5.033557 0.042636
-750.000000 55.369128 5.033557 0.010037
-750.000000 65.436242 -5.033557 0.061599
-750.000000 65.436242 5.033557 0.031678
-750.000000 75.503356 -5.033557 0.026209
-750.000000 75.503356 5.033557 0.004793
-750.000000 85.570470 -5.033557 0.035551
-750.000000 85.570470 5.033557 0.023828
-750.000000 95.637584 -5.033557 0.012320
-750.000000 95.637584 5.033557 0.046753
-750.000000 105.704698 -5.033557 0.050027
-750.000000 105.704698 5.033557 0.070483
-750.000000 115.771812 -5.033557 0.046409
-750.000000 115.771812 5.033557 0.072142
-750.000000 125.838926 -5.033557 0.060159
-750.000000 125.838926 5.033557 0.030286
-750.000000 135.906040 -5.033557 0.036625
-750.000000 135.906040 5.033557 0.064628
-750.000000 145.973154 -5.033557 0.070653
-750.000000 145.973154 5.033557 0.046350
-750.000000 156.040268 -5.033557 0.032408
-750.000000 156.040268 5.033557 0.061790
-750.000000 166.107383 -5.033557 0.074644
-750.000000 166.107383 5.033557 0.031059
-750.000000 176.174497 -5.033557 0.031251
-750.000000 176.174497 5.033557 0.055080
-750.000000 186.241611 -5.033557 0.014461
-750.000000 186.241611 5.033557 0.058659
-750.000000 196.308725 -5.033557 0.060508
-750.000000 196.308725 5.033557 0.034929
-750.000000 206.375839 -5.033557 0.010243
-750.000000 206.375839 5.033557 0.004564
-750.000000 216.442953 -5.033557 0.052166
-750.000000 216.442953 5.033557 0.028818
-750.000000 226.510067 -5.033557 0.038407
-750.000000 226.510067 5.033557 0.013984
-750.000000 236.577181 -5.033557 0.011562
-750.000000 236.577181 5.033557 0.051800
-750.000000 246.644295 -5.033557 0.021503
-750.000000 246.644295 5.033557 0.016344
-750.000000 256.711409 -5.033557 0.011706
-750.000000 256.711409 5.033557 0.031522
-750.000000 266.778523 -5.033557 0.067389
-750.000000 266.778523 5.033557 0.005053
-750.000000 276.845638 -5.033557 0.040760
-750.000000 276.845638 5.033557 0.046940
-750.000000 286.912752 -5.033557 0.053081
-750.000000 286.912752 5.033557 0.041421
-750.000000 296.979866 -5.033557 0.014275
-750.000000 296.979866 5.033557 0.006912
-750.000000 307.046980 -5.033557 0.057110
-750.000000 307.046980 5.033557 0.026814
-750.000000 317.114094 -5.033557 0.035669
-750.000000 317.114094 5.033557 0.028834
-750.000000 327.181208 -5.033557 0.014340
-750.000000 327.181208 5.033557 0.071852
-750.000000 337.248322 -5.033557 0.061997
-750.000000 337.248322 5.033557 0.045586
-750.000000 347.315436 -5.033557 0.029349
-750.000000 347.315436 5.033557 0.025303
-750.000000 357.382550 -5.033557 0.016326
-750.000000 357.382550 5.033557 0.020458
-750.000000 367.449664 -5.033557 0.007864
-750.000000 367.449664 5.033557 0.044302
-750.000000 377.516779 -5.033557 0.065021
-750.000000 377.516779 5.033557 0.034628
-750.000000 387.583893 -5.033557 0.066716
-750.000000 387.583893 5.033557 0.044103
-750.000000 397.651007 -5.033557 0.059509
-750.000000 397.651007 5.033557 0.037097
-750.000000 407.718121 -5.033557 0.013205
-750.000000 407.718121 5.033557 0.035820
-750.000000 417.785235 -5.033557 0.013013
-750.000000 417.785235 5.033557 0.007825
-750.000000 427.852349 -5.033557 0.038356
-750.000000 427.852349 5.033557 0.065038
-750.000000 437.919463 -5.033557 0.001813
-750.000000 437.919463 5.033557 0.020262
-750.000000 447.986577 -5.033557 0.052420
-750.000000 447.986577 5.033557 0.044326
-750.000000 458.053691 -5.033557 0.025047
-750.000000 458.053691 5.033557 0.046464
-750.000000 468.120805 -5.033557 0.051526
-750.000000 468.120805 5.033557 0.051101
-750.000000 478.187919 -5.033557 0.061213
-750.000000 478.187919 5.033557 0.028639
-750.000000 488.255034 -5.033557 0.067939
-750.000000 488.255034 5.033557 0.021670
-750.000000 498.322148 -5.033557 0.012115
-750.000000 498.322148 5.033557 0.024779
-750.000000 508.389262 -5.033557 0.051856
-750.000000 508.389262 5.033557 0.032641
-750.000000 518.456376 -5.033557 0.022993
-750.000000 518.456376 5.033557 0.063627
-750.000000 528.523490 -5.033557 0.017915
-750.000000 528.523490 5.033557 0.027078
-750.000000 538.590604 -5.033557 0.005177
-750.000000 538.590604 5.033557 0.034073
-750.000000 548.657718 -5.033557 0.066477
-750.000000 548.657718 5.033557 0.016673
-750.000000 558.724832 -5.033557 0.068850
-750.000000 558.724832 5.033557 0.006472
-750.000000 568.791946 -5.033557 0.038683
-750.000000 568.791946 5.033557 0.033274
-750.000000 578.859060 -5.033557 0.007016
-750.000000 578.859060 5.033557 0.048618
-750.000000 588.926174 -5.033557 0.002851
-750.000000 588.926174 5.033557 0.019916
-750.000000 598.993289 -5.033557 0.037201
-750.000000 598.993289 5.033557 0.073724
-750.000000 609.060403 -5.033557 0.028707
-750.000000 609.060403 5.033557 0.068373
-750.000000 619.127517 -5.033557 0.053867
-750.000000 619.127517 5.033557 0.001762
-750.000000 629.194631 -5.033557 0.071946
-750.000000 629.194631 5.033557 0.034202
-750.000000 639.261745 -5.033557 0.054909
-750.000000 639.261745 5.033557 0.055401
-750.000000 649.328859 -5.033557 0.014068
-750.000000 649.328859 5.033557 0.050401
-750.000000 659.395973 -5.033557 0.055841
-750.000000 659.395973 5.033557 0.069332
-750.000000 669.463087 -5.033557 0.062754
-750.000000 669.463087 5.033557 0.036354
-750.000000 679.530201 -5.033557 0.043160
-750.000000 679.530201 5.033557 0.021883
-750.000000 689.597315 -5.033557 0.069836
-750.000000 689.597315 5.033557 0.010309
-750.000000 699.664430 -5.033557 0.043814
-750.000000 699.664430 5.033557 0.018208
-750.000000 709.731544 -5.033557 0.062647
-750.000000 709.731544 5.033557 0.021068
-750.000000 719.798658 -5.033557 0.010717
-750.000000 719.798658 5.033557 0.001961
-750.000000 729.865772 -5.033557 0.035693
-750.000000 729.865772 5.033557 0.069310
-750.000000 739.932886 -5.033557 0.068923
-750.000000 739.932886 5.033557 0.069436
-750.000000 750.000000 -5.033557 0.031615
-750.000000 750.000000 5.033557 0.040085
-739.932886 -750.000000 -5.033557 0.012666
-739.932886 -750.000000 5.033557 0.036942
-739.932886 -739.932886 -5.033557 0.026216
-739.932886 -739.932886 5.033557 0.013582
-739.932886 -729.865772 -5.033557 0.028724
-739.932886 -729.865772 5.033557 0.073149
-739.932886 -719.798658 -5.033557 0.024015
-739.932886 -719.798658 5.033557 0.052246
-739.932886 -709.731544 -5.033557 0.019830
-739.932886 -709.731544 5.033557 0.041892
-739.932886 -699.664430 -5.033557 0.003121
-739.932886 -699.664430 5.033557 0.073185
-739.932886 -689.597315 -5.033557 0.022611
-739.932886 -689.597315 5.033557 0.000127
-739.932886 -679.530201 -5.033557 0.024172
-739.932886 -679.530201 5.033557 0.035204
-739.932886 -669.463087 -5.033557 0.042461
-739.932886 -669.463087 5.033557 0.047773
-739.932886 -659.395973 -5.033557 0.022828
-739.932886 -659.395973 5.033557 0.046968
-739.932886 -649.328859 -5.033557 0.019592
-739.932886 -649.328859 5.033557 0.071376
-739.932886 -639.261745 -5.033557 0.016078
-739.932886 -639.261745 5.033557 0.015648
-739.932886 -629.194631 -5.033557 0.044008
-739.932886 -629.194631 5.033557 0.016391
-739.932886 -619.127517 -5.033557 0.056269
-739.932886 -619.127517 5.033557 0.050434
-739.932886 -609.060403 -5.033557 0.037409
-739.932886 -609.060403 5.033557 0.010666
-739.932886 -598.993289 -5.033557 0.063298
-739.932886 -598.993289 5.033557 0.051041
-739.932886 -588.926174 -5.033557 0.018985
-739.932886 -588.926174 5.033557 0.053855
-739.932886 -578.859060 -5.033557 0.060078
-739.932886 -578.859060 5.033557 0.000141
-739.932886 -568.791946 -5.033557 0.031682
-739.932886 -568.791946 5.033557 0.055201
-739.932886 -558.724832 -5.033557 0.011209
-739.932886 -558.724832 5.033557 0.028898
-739.932886 -548.657718 -5.033557 0.031669
-739.932886 -548.657718 5.033557 0.059548
-739.932886 -538.590604 -5.033557 0.041636
-739.932886 -538.590604 5.033557 0.003007
-739.932886 -528.523490 -5.033557 0.067743
-739.932886 -528.523490 5.033557 0.060806
-739.932886 -518.456376 -5.033557 0.056750
-739.932886 -518.456376 5.033557 0.014543
-739.932886 -508.389262 -5.033557 0.044315
-739.932886 -508.389262 5.033557 0.038346
-739.932886 -498.322148 -5.033557 0.065127
-739.932886 -498.322148 5.033557 0.043268
-739.932886 -488.255034 -5.033557 0.011598
-739.932886 -488.255034 5.033557 0.068460
-739.932886 -478.187919 -5.033557 0.024938
-739.932886 -478.187919 5.033557 0.033101
-739.932886 -468.120805 -5.033557 0.059270
-739.932886 -468.120805 5.033557 0.000656
-739.932886 -458.053691 -5.033557 0.054423
-739.932886 -458.053691 5.033557 0.063563
-739.932886 -447.986577 -5.033557 0.009016
-739.932886 -447.986577 5.033557 0.045001
-739.932886 -437.919463 -5.033557 0.037284
-739.932886 -437.919463 5.033557 0.015668
-739.932886 -427.852349 -5.033557 0.033185
-739.932886 -427.852349 5.033557 0.009673
-739.932886 -417.785235 -5.033557 0.010143
-739.932886 -417.785235 5.033557 0.069410
-739.932886 -407.718121 -5.033557 0.062408
-739.932886 -407.718121 5.033557 0.019945
-739.932886 -397.651007 -5.033557 0.003688
-739.932886 -397.651007 5.033557 0.034876
-739.932886 -387.583893 -5.033557 0.061854
-739.932886 -387.583893 5.033557 0.029917
-739.932886 -377.516779 -5.033557 0.065631
-739.932886 -377.516779 5.033557 0.061042
-739.932886 -367.449664 -5.033557 0.050891
-739.932886 -367.449664 5.033557 0.057769
-739.932886 -357.382550 -5.033557 0.034936
-739.932886 -357.382550 5.033557 0.071578
-739.932886 -347.315436 -5.033557 0.037812
-739.932886 -347.315436 5.033557 0.046124
-739.932886 -337.248322 -5.033557 0.018257
-739.932886 -337.248322 5.033557 0.023922
-739.932886 -327.181208 -5.033557 0.061182
-739.932886 -327.181208 5.033557 0.012203
-739.932886 -317.114094 -5.033557 0.020804
-739.932886 -317.114094 5.033557 0.062632
-739.932886 -307.046980 -5.033557 0.046484
-739.932886 -307.046980 5.033557 0.069887
-739.932886 -296.979866 -5.033557 0.074284
-739.932886 -296.979866 5.033557 0.017083
-739.932886 -286.912752 -5.033557 0.025360
-739.932886 -286.912752 5.033557 0.063328
-739.932886 -276.845638 -5.033557 0.035919
-739.932886 -276.845638 5.033557 0.041156
-739.932886 -266.778523 -5.033557 0.053678
-739.932886 -266.778523 5.033557 0.054115
-739.932886 -256.711409 -5.033557 0.054486
-739.932886 -256.711409 5.033557 0.017592
-739.932886 -246.644295 -5.033557 0.065801
-739.932886 -246.644295 5.033557 0.065670
-739.932886 -236.577181 -5.033557 0.003306
-739.932886 -236.577181 5.033557 0.033692
-739.932886 -226.510067 -5.033557 0.034186
-739.932886 -226.510067 5.033557 0.046898
-739.932886 -216.442953 -5.033557 0.005062
-739.932886 -216.442953 5.033557 0.040725
-739.932886 -206.375839 -5.033557 0.023492
-739.932886 -206.375839 5.033557 0.068244
-739.932886 -196.308725 -5.033557 0.030293
-739.932886 -196.308725 5.033557 0.006155
-739.932886 -186.241611 -5.033557 0.045579
-739.932886 -186.241611 5.033557 0.070299
-739.932886 -176.174497 -5.033557 0.050850
-739.932886 -176.174497 5.033557 0.063285
-739.932886 -166.107383 -5.033557 0.036281
-739.932886 -166.107383 5.033557 0.053811
-739.932886 -156.040268 -5.033557 0.065994
-739.932886 -156.040268 5.033557 0.037282
-739.932886 -145.973154 -5.033557 0.002508
